order_item_id,order_id,product_id,quantity,unit_price,discount
OI000607,O00237,P061,1,5698.31,0.0
OI000608,O00237,P027,2,5678.95,0.15
OI000609,O00238,P012,3,3994.33,0.1
OI000610,O00239,P002,3,3793.81,0.0
OI000611,O00239,P019,1,3112.57,0.3
OI000612,O00240,P059,4,4842.61,0.1
OI000613,O00240,P028,3,6060.07,0.1
OI000614,O00241,P028,4,6060.07,0.2
OI000615,O00241,P052,1,5599.03,0.3
OI000616,O00241,P049,4,6189.2,0.05
OI000617,O00241,P066,4,6217.53,0.15
OI000618,O00242,P030,3,6724.47,0.2
OI000619,O00242,P018,3,3329.63,0.15
OI000620,O00243,P070,2,4988.16,0.3
OI000621,O00243,P058,4,4600.81,0.3
OI000622,O00244,P038,1,2828.73,0.3
OI000623,O00245,P019,4,3112.57,0.2
OI000624,O00245,P008,4,5224.68,0.2
OI000625,O00245,P060,4,1760.75,0.1
OI000626,O00246,P010,4,7442.3,0.2
OI000627,O00246,P055,1,3905.29,0.15
OI000628,O00246,P028,3,6060.07,0.15
OI000629,O00246,P064,3,4726.39,0.3
OI000630,O00247,P046,4,6490.81,0.15
OI000631,O00247,P052,3,5599.03,0.2
OI000632,O00247,P032,3,6623.25,0.15
OI000633,O00248,P040,4,5866.02,0.2
OI000634,O00248,P027,2,5678.95,0.0
OI000635,O00248,P059,2,4842.61,0.2
OI000636,O00249,P040,2,5866.02,0.15
OI000637,O00249,P052,3,5599.03,0.2
OI000638,O00249,P061,1,5698.31,0.05
OI000639,O00249,P006,2,4253.34,0.05
OI000640,O00250,P026,3,5470.33,0.2
OI000641,O00250,P028,2,6060.07,0.3
OI000642,O00251,P010,2,7442.3,0.1
OI000643,O00251,P057,2,3618.93,0.0
OI000644,O00252,P059,2,4842.61,0.15
OI000645,O00252,P055,3,3905.29,0.2
OI000646,O00253,P071,4,3503.29,0.05
OI000647,O00253,P054,2,5704.38,0.15
OI000648,O00254,P043,4,6217.67,0.15
OI000649,O00254,P019,4,3112.57,0.1
OI000650,O00254,P008,1,5224.68,0.05
OI000651,O00255,P076,3,1644.18,0.05
OI000652,O00255,P030,3,6724.47,0.15
OI000653,O00256,P037,1,3125.99,0.3
OI000654,O00257,P070,4,4988.16,0.2
OI000655,O00257,P074,3,7323.07,0.3
OI000656,O00257,P018,4,3329.63,0.3
OI000657,O00258,P002,4,3793.81,0.05
OI000658,O00259,P004,4,3768.92,0.15
OI000659,O00259,P050,3,2647.44,0.15
OI000660,O00260,P075,2,6578.23,0.15
OI000661,O00260,P044,3,4748.93,0.0
OI000662,O00261,P052,4,5599.03,0.2
OI000663,O00261,P056,3,5689.43,0.05
OI000664,O00262,P066,1,6217.53,0.0
OI000665,O00262,P038,1,2828.73,0.05
OI000666,O00263,P024,2,6203.92,0.0
OI000667,O00263,P050,1,2647.44,0.0
OI000668,O00263,P045,1,5481.6,0.1
OI000669,O00264,P015,4,7330.81,0.05
OI000670,O00264,P035,1,4806.84,0.05
OI000671,O00264,P048,1,4310.39,0.05
OI000672,O00265,P063,2,4500.08,0.1
OI000673,O00265,P057,2,3618.93,0.0
OI000674,O00266,P039,3,3602.12,0.3
OI000675,O00266,P021,4,5344.27,0.0
OI000676,O00267,P078,4,5006.54,0.15
OI000677,O00268,P041,3,1494.52,0.0
OI000678,O00268,P043,3,6217.67,0.2
OI000679,O00269,P010,2,7442.3,0.15
OI000680,O00269,P012,4,3994.33,0.0
OI000681,O00270,P067,3,3139.17,0.0
OI000682,O00271,P062,2,1993.86,0.3
OI000683,O00271,P011,3,7495.81,0.15
OI000684,O00271,P064,1,4726.39,0.15
OI000685,O00272,P023,3,6282.87,0.0
OI000686,O00272,P061,3,5698.31,0.15
OI000687,O00272,P011,3,7495.81,0.05
OI000688,O00273,P021,4,5344.27,0.2
OI000689,O00273,P048,4,4310.39,0.3
OI000690,O00273,P045,1,5481.6,0.05
OI000691,O00274,P001,4,5060.04,0.05
OI000692,O00274,P056,2,5689.43,0.15
OI000693,O00274,P037,2,3125.99,0.05
OI000694,O00275,P064,1,4726.39,0.0
OI000695,O00275,P066,1,6217.53,0.3
OI000696,O00275,P058,3,4600.81,0.05
OI000697,O00276,P020,1,5123.92,0.05
OI000698,O00276,P008,3,5224.68,0.1
OI000699,O00276,P024,3,6203.92,0.15
OI000700,O00276,P047,4,6217.65,0.3
OI000701,O00277,P056,3,5689.43,0.15
OI000702,O00278,P065,1,1521.26,0.0
OI000703,O00278,P072,3,3098.66,0.2
OI000704,O00278,P030,3,6724.47,0.1
OI000705,O00278,P012,4,3994.33,0.15
OI000706,O00279,P041,3,1494.52,0.1
OI000707,O00279,P027,1,5678.95,0.15
OI000708,O00279,P037,4,3125.99,0.15
OI000709,O00279,P019,1,3112.57,0.0
OI000710,O00280,P026,4,5470.33,0.0
OI000711,O00280,P053,1,2116.53,0.0
OI000712,O00281,P013,1,1662.63,0.2
OI000713,O00281,P078,1,5006.54,0.05
OI000714,O00281,P039,2,3602.12,0.15
OI000715,O00281,P025,3,3270.83,0.2
OI000716,O00282,P032,3,6623.25,0.15
OI000717,O00282,P031,2,4921.58,0.3
OI000718,O00283,P078,3,5006.54,0.05
OI000719,O00284,P029,1,3811.62,0.15
OI000720,O00284,P059,4,4842.61,0.15
OI000721,O00284,P028,1,6060.07,0.15
OI000722,O00285,P049,3,6189.2,0.2
OI000723,O00285,P066,3,6217.53,0.1
OI000724,O00286,P004,4,3768.92,0.1
OI000725,O00286,P031,3,4921.58,0.0
OI000726,O00286,P032,2,6623.25,0.2
OI000727,O00287,P076,1,1644.18,0.1
OI000728,O00287,P037,4,3125.99,0.15
OI000729,O00287,P073,4,6594.36,0.2
OI000730,O00288,P069,2,5592.45,0.2
OI000731,O00289,P036,3,1918.28,0.0
OI000732,O00289,P010,3,7442.3,0.0
OI000733,O00289,P006,1,4253.34,0.1
OI000734,O00290,P052,1,5599.03,0.3
OI000735,O00290,P069,2,5592.45,0.2
OI000736,O00290,P078,4,5006.54,0.2
OI000737,O00291,P014,4,5526.86,0.0
OI000738,O00291,P044,2,4748.93,0.2
OI000739,O00291,P050,3,2647.44,0.2
OI000740,O00291,P001,3,5060.04,0.3
OI000741,O00292,P078,3,5006.54,0.0
OI000742,O00292,P042,3,5125.64,0.3
OI000743,O00293,P068,1,7430.32,0.3
OI000744,O00294,P057,2,3618.93,0.1
OI000745,O00294,P010,1,7442.3,0.1
OI000746,O00294,P012,2,3994.33,0.0
OI000747,O00294,P046,2,6490.81,0.0
OI000748,O00295,P029,3,3811.62,0.05
OI000749,O00295,P070,4,4988.16,0.1
OI000750,O00295,P077,2,1850.78,0.1
OI000751,O00295,P037,4,3125.99,0.0
OI000752,O00296,P063,4,4500.08,0.1
OI000753,O00296,P061,3,5698.31,0.0
OI000754,O00296,P065,2,1521.26,0.05
OI000755,O00296,P079,2,2345.86,0.15
OI000756,O00297,P044,4,4748.93,0.05
OI000757,O00297,P012,2,3994.33,0.0
OI000758,O00297,P034,2,5252.02,0.0
OI000759,O00298,P046,3,6490.81,0.15
OI000760,O00298,P052,4,5599.03,0.1
OI000761,O00298,P011,2,7495.81,0.0
OI000762,O00298,P019,4,3112.57,0.1
OI000763,O00299,P025,1,3270.83,0.05
OI000764,O00299,P026,3,5470.33,0.0
OI000765,O00299,P069,2,5592.45,0.3
OI000766,O00299,P075,1,6578.23,0.0
OI000767,O00300,P003,1,6285.84,0.2
OI000768,O00300,P002,1,3793.81,0.15
OI000769,O00301,P052,1,5599.03,0.3
OI000770,O00301,P049,1,6189.2,0.05
OI000771,O00301,P029,1,3811.62,0.0
OI000772,O00302,P046,3,6490.81,0.0
OI000773,O00303,P042,4,5125.64,0.1
OI000774,O00303,P064,1,4726.39,0.2
OI000775,O00303,P008,3,5224.68,0.0
OI000776,O00303,P054,1,5704.38,0.0
OI000777,O00304,P050,1,2647.44,0.15
OI000778,O00305,P078,3,5006.54,0.1
OI000779,O00306,P006,1,4253.34,0.15
OI000780,O00306,P005,2,3320.34,0.0
OI000781,O00307,P044,2,4748.93,0.3
OI000782,O00307,P016,3,3833.17,0.1
OI000783,O00307,P059,4,4842.61,0.3
OI000784,O00308,P079,1,2345.86,0.0
OI000785,O00309,P030,4,6724.47,0.15
OI000786,O00310,P031,1,4921.58,0.3
OI000787,O00310,P007,3,3880.55,0.1
OI000788,O00310,P041,1,1494.52,0.2
OI000789,O00311,P054,3,5704.38,0.3
OI000790,O00311,P031,2,4921.58,0.0
OI000791,O00312,P005,3,3320.34,0.1
OI000792,O00313,P055,1,3905.29,0.1
OI000793,O00314,P020,4,5123.92,0.15
OI000794,O00314,P041,1,1494.52,0.0
OI000795,O00314,P026,1,5470.33,0.05
OI000796,O00314,P006,2,4253.34,0.15
OI000797,O00315,P024,2,6203.92,0.05
OI000798,O00315,P058,4,4600.81,0.05
OI000799,O00316,P053,4,2116.53,0.05
OI000800,O00316,P076,1,1644.18,0.1
OI000801,O00317,P060,2,1760.75,0.15
OI000802,O00317,P015,2,7330.81,0.15
OI000803,O00317,P013,3,1662.63,0.15
OI000804,O00318,P059,3,4842.61,0.3
OI000805,O00318,P062,4,1993.86,0.2
OI000806,O00319,P016,4,3833.17,0.1
OI000807,O00319,P062,1,1993.86,0.0
OI000808,O00319,P057,3,3618.93,0.1
OI000809,O00319,P023,3,6282.87,0.0
OI000810,O00320,P001,1,5060.04,0.2
OI000811,O00320,P025,1,3270.83,0.15
OI000812,O00321,P027,3,5678.95,0.15
OI000813,O00321,P016,3,3833.17,0.1
OI000814,O00321,P046,4,6490.81,0.1
OI000815,O00321,P023,1,6282.87,0.2
OI000816,O00322,P034,4,5252.02,0.1
OI000817,O00322,P077,4,1850.78,0.1
OI000818,O00322,P032,1,6623.25,0.3
OI000819,O00323,P047,4,6217.65,0.1
OI000820,O00323,P056,1,5689.43,0.0
OI000821,O00323,P029,4,3811.62,0.15
OI000822,O00324,P065,3,1521.26,0.05
OI000823,O00324,P050,1,2647.44,0.2
OI000824,O00325,P058,1,4600.81,0.05
OI000825,O00326,P080,1,5576.76,0.0
OI000826,O00326,P062,4,1993.86,0.05
OI000827,O00326,P049,3,6189.2,0.1
OI000828,O00327,P033,4,2579.49,0.1
OI000829,O00327,P004,4,3768.92,0.3
OI000830,O00327,P009,1,4981.98,0.15
OI000831,O00327,P038,2,2828.73,0.1
OI000832,O00328,P040,2,5866.02,0.0
OI000833,O00328,P045,4,5481.6,0.2
OI000834,O00329,P007,4,3880.55,0.0
OI000835,O00329,P032,1,6623.25,0.3
OI000836,O00330,P060,3,1760.75,0.15
OI000837,O00330,P003,4,6285.84,0.05
OI000838,O00330,P039,2,3602.12,0.0
OI000839,O00331,P056,3,5689.43,0.1
OI000840,O00331,P042,2,5125.64,0.1
OI000841,O00331,P028,4,6060.07,0.05
OI000842,O00332,P004,3,3768.92,0.15
OI000843,O00332,P045,3,5481.6,0.0
OI000844,O00333,P025,2,3270.83,0.3
OI000845,O00333,P038,4,2828.73,0.1
OI000846,O00333,P019,4,3112.57,0.2
OI000847,O00333,P013,4,1662.63,0.05
OI000848,O00334,P008,3,5224.68,0.1
OI000849,O00334,P028,4,6060.07,0.2
OI000850,O00335,P068,2,7430.32,0.15
OI000851,O00336,P015,1,7330.81,0.05
OI000852,O00336,P002,3,3793.81,0.0
OI000853,O00336,P035,2,4806.84,0.3
OI000854,O00336,P050,3,2647.44,0.3
OI000855,O00337,P020,1,5123.92,0.2
OI000856,O00337,P049,1,6189.2,0.05
OI000857,O00338,P026,2,5470.33,0.3
OI000858,O00338,P034,3,5252.02,0.3
OI000859,O00339,P076,1,1644.18,0.3
OI000860,O00339,P051,2,3109.99,0.0
OI000861,O00339,P009,3,4981.98,0.0
OI000862,O00339,P065,2,1521.26,0.2
OI000863,O00340,P030,1,6724.47,0.2
OI000864,O00340,P068,2,7430.32,0.0
OI000865,O00340,P036,1,1918.28,0.0
OI000866,O00341,P006,1,4253.34,0.0
OI000867,O00341,P036,2,1918.28,0.2
OI000868,O00341,P050,3,2647.44,0.05
OI000869,O00341,P018,3,3329.63,0.15
OI000870,O00342,P060,2,1760.75,0.0
OI000871,O00343,P056,4,5689.43,0.1
OI000872,O00343,P061,2,5698.31,0.0
OI000873,O00344,P063,2,4500.08,0.1
OI000874,O00344,P016,2,3833.17,0.3
OI000875,O00344,P065,3,1521.26,0.2
OI000876,O00344,P045,4,5481.6,0.3
OI000877,O00345,P079,2,2345.86,0.2
OI000878,O00345,P074,4,7323.07,0.15
OI000879,O00345,P052,4,5599.03,0.05
OI000880,O00345,P070,2,4988.16,0.3
OI000881,O00346,P068,2,7430.32,0.2
OI000882,O00346,P016,4,3833.17,0.0
OI000883,O00346,P074,1,7323.07,0.2
OI000884,O00346,P040,2,5866.02,0.3
OI000885,O00347,P028,1,6060.07,0.2
OI000886,O00348,P026,1,5470.33,0.2
OI000887,O00348,P013,1,1662.63,0.15
OI000888,O00348,P067,1,3139.17,0.15
OI000889,O00348,P004,2,3768.92,0.2
OI000890,O00349,P051,3,3109.99,0.3
OI000891,O00349,P048,2,4310.39,0.0
OI000892,O00349,P079,3,2345.86,0.15
OI000893,O00349,P038,2,2828.73,0.05
OI000894,O00350,P021,2,5344.27,0.1
OI000895,O00350,P046,1,6490.81,0.3
OI000896,O00350,P066,2,6217.53,0.15
OI000897,O00350,P059,2,4842.61,0.1
OI000898,O00351,P030,2,6724.47,0.0
OI000899,O00351,P058,3,4600.81,0.2
OI000900,O00351,P022,3,5959.11,0.3
OI000901,O00351,P068,4,7430.32,0.3
OI000902,O00352,P071,2,3503.29,0.1
OI000903,O00353,P023,4,6282.87,0.3
OI000904,O00353,P071,2,3503.29,0.2
OI000905,O00354,P039,3,3602.12,0.3
OI000906,O00354,P059,1,4842.61,0.2
OI000907,O00354,P056,2,5689.43,0.1
OI000908,O00355,P022,1,5959.11,0.15
OI000909,O00355,P040,4,5866.02,0.1
OI000910,O00355,P028,3,6060.07,0.1
OI000911,O00355,P069,1,5592.45,0.15
OI000912,O00356,P034,3,5252.02,0.1
OI000913,O00356,P041,1,1494.52,0.05
OI000914,O00356,P011,2,7495.81,0.15
OI000915,O00356,P076,1,1644.18,0.2
OI000916,O00357,P023,2,6282.87,0.3
OI000917,O00357,P070,2,4988.16,0.2
OI000918,O00358,P022,2,5959.11,0.05
OI000919,O00358,P029,4,3811.62,0.1
OI000920,O00358,P017,3,5112.9,0.2
OI000921,O00358,P051,1,3109.99,0.3
OI000922,O00359,P053,3,2116.53,0.05
OI000923,O00359,P035,1,4806.84,0.3
OI000924,O00360,P022,2,5959.11,0.05
OI000925,O00360,P012,2,3994.33,0.0
OI000926,O00360,P011,3,7495.81,0.15
OI000927,O00361,P031,2,4921.58,0.2
OI000928,O00361,P016,2,3833.17,0.0
OI000929,O00361,P025,1,3270.83,0.15
OI000930,O00361,P011,3,7495.81,0.2
OI000931,O00362,P017,1,5112.9,0.05
OI000932,O00362,P025,1,3270.83,0.2
OI000933,O00362,P009,3,4981.98,0.3
OI000934,O00362,P013,1,1662.63,0.05
OI000935,O00363,P011,2,7495.81,0.0
OI000936,O00363,P052,2,5599.03,0.2
OI000937,O00364,P034,4,5252.02,0.0
OI000938,O00364,P076,1,1644.18,0.1
OI000939,O00364,P039,2,3602.12,0.05
OI000940,O00365,P071,3,3503.29,0.2
OI000941,O00366,P028,3,6060.07,0.15
OI000942,O00367,P033,4,2579.49,0.0
OI000943,O00367,P063,2,4500.08,0.0
OI000944,O00367,P053,1,2116.53,0.1
OI000945,O00368,P038,4,2828.73,0.0
OI000946,O00369,P026,3,5470.33,0.15
OI000947,O00369,P035,3,4806.84,0.1
OI000948,O00369,P047,1,6217.65,0.15
OI000949,O00369,P032,4,6623.25,0.05
OI000950,O00370,P066,3,6217.53,0.3
OI000951,O00370,P060,4,1760.75,0.2
OI000952,O00370,P046,4,6490.81,0.05
OI000953,O00370,P020,1,5123.92,0.0
OI000954,O00371,P056,3,5689.43,0.1
OI000955,O00372,P055,2,3905.29,0.2
OI000956,O00373,P024,1,6203.92,0.05
OI000957,O00374,P038,3,2828.73,0.1
OI000958,O00374,P035,1,4806.84,0.2
OI000959,O00374,P080,4,5576.76,0.15
OI000960,O00374,P022,1,5959.11,0.2
OI000961,O00375,P013,1,1662.63,0.15
OI000962,O00375,P018,2,3329.63,0.3
OI000963,O00375,P027,2,5678.95,0.05
OI000964,O00375,P059,4,4842.61,0.2
OI000965,O00376,P062,1,1993.86,0.15
OI000966,O00376,P075,4,6578.23,0.3
OI000967,O00376,P070,3,4988.16,0.15
OI000968,O00377,P009,2,4981.98,0.1
OI000969,O00377,P001,2,5060.04,0.05
OI000970,O00377,P004,2,3768.92,0.1
OI000971,O00378,P060,4,1760.75,0.2
OI000972,O00378,P008,1,5224.68,0.3
OI000973,O00378,P038,3,2828.73,0.3
OI000974,O00379,P053,2,2116.53,0.05
OI000975,O00379,P002,3,3793.81,0.15
OI000976,O00379,P037,2,3125.99,0.3
OI000977,O00379,P020,3,5123.92,0.0
OI000978,O00380,P008,3,5224.68,0.1
OI000979,O00380,P067,2,3139.17,0.1
OI000980,O00381,P030,1,6724.47,0.15
OI000981,O00382,P027,3,5678.95,0.3
OI000982,O00382,P006,4,4253.34,0.2
OI000983,O00382,P072,1,3098.66,0.0
OI000984,O00383,P073,4,6594.36,0.2
OI000985,O00383,P020,1,5123.92,0.0
OI000986,O00383,P055,4,3905.29,0.05
OI000987,O00383,P004,1,3768.92,0.2
OI000988,O00384,P012,1,3994.33,0.1
OI000989,O00385,P072,2,3098.66,0.05
OI000990,O00385,P058,1,4600.81,0.3
OI000991,O00385,P053,1,2116.53,0.1
OI000992,O00386,P073,1,6594.36,0.1
OI000993,O00386,P004,1,3768.92,0.3
OI000994,O00387,P025,2,3270.83,0.0
OI000995,O00388,P042,1,5125.64,0.0
OI000996,O00389,P022,2,5959.11,0.2
OI000997,O00389,P034,4,5252.02,0.0
OI000998,O00390,P014,4,5526.86,0.15
OI000999,O00390,P035,1,4806.84,0.15
OI001000,O00390,P041,4,1494.52,0.2
OI001001,O00391,P015,1,7330.81,0.3
OI001002,O00391,P071,3,3503.29,0.15
OI001003,O00392,P006,1,4253.34,0.15
OI001004,O00392,P021,1,5344.27,0.2
OI001005,O00392,P068,4,7430.32,0.05
OI001006,O00393,P029,1,3811.62,0.3
OI001007,O00393,P069,4,5592.45,0.0
OI001008,O00394,P011,3,7495.81,0.3
OI001009,O00394,P013,3,1662.63,0.05
OI001010,O00394,P031,1,4921.58,0.1
OI001011,O00394,P035,2,4806.84,0.1
OI001012,O00395,P010,3,7442.3,0.3
OI001013,O00396,P035,4,4806.84,0.15
OI001014,O00396,P074,3,7323.07,0.15
OI001015,O00396,P056,4,5689.43,0.3
OI001016,O00397,P056,4,5689.43,0.15
OI001017,O00397,P003,2,6285.84,0.15
OI001018,O00398,P035,1,4806.84,0.1
OI001019,O00398,P019,4,3112.57,0.2
OI001020,O00399,P077,2,1850.78,0.2
OI001021,O00399,P002,4,3793.81,0.15
OI001022,O00400,P015,3,7330.81,0.05
OI001023,O00400,P059,3,4842.61,0.0
OI001024,O00400,P019,1,3112.57,0.3
OI001025,O00401,P067,2,3139.17,0.1
OI001026,O00401,P054,2,5704.38,0.2
OI001027,O00401,P041,4,1494.52,0.3
OI001028,O00401,P026,4,5470.33,0.1
OI001029,O00402,P070,3,4988.16,0.0
OI001030,O00402,P022,4,5959.11,0.0
OI001031,O00402,P033,4,2579.49,0.05
OI001032,O00402,P019,2,3112.57,0.0
OI001033,O00403,P007,3,3880.55,0.0
OI001034,O00403,P009,2,4981.98,0.0
OI001035,O00403,P057,2,3618.93,0.2
OI001036,O00403,P049,2,6189.2,0.05
OI001037,O00404,P014,1,5526.86,0.3
OI001038,O00404,P041,3,1494.52,0.0
OI001039,O00405,P033,4,2579.49,0.05
OI001040,O00405,P015,1,7330.81,0.05
OI001041,O00406,P027,1,5678.95,0.1
OI001042,O00406,P022,3,5959.11,0.0
OI001043,O00406,P064,1,4726.39,0.3
OI001044,O00407,P030,3,6724.47,0.2
OI001045,O00407,P047,3,6217.65,0.0
OI001046,O00407,P041,3,1494.52,0.3
OI001047,O00407,P050,3,2647.44,0.15
OI001048,O00408,P064,2,4726.39,0.05
OI001049,O00409,P010,2,7442.3,0.2
OI001050,O00409,P075,1,6578.23,0.1
OI001051,O00410,P066,3,6217.53,0.1
OI001052,O00410,P002,3,3793.81,0.15
OI001053,O00410,P056,1,5689.43,0.0
OI001054,O00411,P006,2,4253.34,0.0
OI001055,O00412,P071,3,3503.29,0.2
OI001056,O00412,P060,3,1760.75,0.15
OI001057,O00412,P014,2,5526.86,0.15
OI001058,O00412,P025,4,3270.83,0.1
OI001059,O00413,P048,4,4310.39,0.3
OI001060,O00414,P034,3,5252.02,0.3
OI001061,O00414,P062,2,1993.86,0.0
OI001062,O00414,P020,4,5123.92,0.3
OI001063,O00415,P057,1,3618.93,0.05
OI001064,O00415,P020,4,5123.92,0.3
OI001065,O00415,P079,1,2345.86,0.1
OI001066,O00415,P064,1,4726.39,0.05
OI001067,O00416,P040,1,5866.02,0.0
OI001068,O00416,P035,2,4806.84,0.1
OI001069,O00416,P038,4,2828.73,0.3
OI001070,O00417,P003,1,6285.84,0.3
OI001071,O00417,P037,2,3125.99,0.15
OI001072,O00417,P008,1,5224.68,0.2
OI001073,O00418,P029,4,3811.62,0.3
OI001074,O00418,P026,2,5470.33,0.15
OI001075,O00418,P018,2,3329.63,0.1
OI001076,O00419,P005,4,3320.34,0.2
OI001077,O00419,P062,2,1993.86,0.1
OI001078,O00419,P036,1,1918.28,0.05
OI001079,O00420,P027,3,5678.95,0.15
OI001080,O00420,P010,4,7442.3,0.05
OI001081,O00420,P038,2,2828.73,0.15
OI001082,O00421,P005,2,3320.34,0.1
OI001083,O00421,P078,4,5006.54,0.1
OI001084,O00422,P014,3,5526.86,0.15
OI001085,O00422,P035,2,4806.84,0.0
OI001086,O00423,P013,3,1662.63,0.3
OI001087,O00424,P024,3,6203.92,0.2
OI001088,O00424,P004,2,3768.92,0.3
OI001089,O00424,P007,3,3880.55,0.15
OI001090,O00424,P050,2,2647.44,0.1
OI001091,O00425,P032,2,6623.25,0.1
OI001092,O00425,P030,1,6724.47,0.1
OI001093,O00425,P031,2,4921.58,0.0
OI001094,O00425,P002,2,3793.81,0.05
OI001095,O00426,P061,1,5698.31,0.15
OI001096,O00427,P063,1,4500.08,0.2
OI001097,O00427,P044,2,4748.93,0.0
OI001098,O00427,P080,3,5576.76,0.3
OI001099,O00428,P002,4,3793.81,0.15
OI001100,O00429,P064,2,4726.39,0.05
OI001101,O00430,P011,2,7495.81,0.0
OI001102,O00430,P048,4,4310.39,0.0
OI001103,O00431,P030,4,6724.47,0.1
OI001104,O00431,P028,1,6060.07,0.2
OI001105,O00431,P008,1,5224.68,0.0
OI001106,O00431,P079,2,2345.86,0.05
OI001107,O00432,P063,3,4500.08,0.3
OI001108,O00433,P068,2,7430.32,0.2
OI001109,O00433,P035,2,4806.84,0.3
OI001110,O00434,P072,4,3098.66,0.0
OI001111,O00434,P033,2,2579.49,0.15
OI001112,O00435,P055,4,3905.29,0.15
OI001113,O00435,P071,1,3503.29,0.2
OI001114,O00435,P076,2,1644.18,0.1
OI001115,O00436,P022,1,5959.11,0.1
OI001116,O00436,P065,1,1521.26,0.15
OI001117,O00437,P005,4,3320.34,0.1
OI001118,O00437,P036,1,1918.28,0.15
OI001119,O00437,P072,1,3098.66,0.1
OI001120,O00437,P078,3,5006.54,0.2
OI001121,O00438,P006,3,4253.34,0.15
OI001122,O00438,P031,2,4921.58,0.0
OI001123,O00439,P007,3,3880.55,0.2
OI001124,O00439,P041,3,1494.52,0.2
OI001125,O00439,P052,1,5599.03,0.3
OI001126,O00440,P064,1,4726.39,0.2
OI001127,O00440,P030,3,6724.47,0.15
OI001128,O00441,P051,1,3109.99,0.15
OI001129,O00442,P016,4,3833.17,0.0
OI001130,O00442,P078,2,5006.54,0.1
OI001131,O00442,P061,2,5698.31,0.15
OI001132,O00443,P068,1,7430.32,0.3
OI001133,O00443,P039,2,3602.12,0.2
OI001134,O00444,P041,4,1494.52,0.05
OI001135,O00444,P055,3,3905.29,0.05
OI001136,O00444,P076,1,1644.18,0.1
OI001137,O00444,P007,1,3880.55,0.0
OI001138,O00445,P040,3,5866.02,0.05
OI001139,O00445,P032,1,6623.25,0.0
OI001140,O00445,P016,1,3833.17,0.3
OI001141,O00446,P053,2,2116.53,0.1
OI001142,O00446,P079,2,2345.86,0.0
OI001143,O00447,P059,3,4842.61,0.15
OI001144,O00447,P079,1,2345.86,0.2
OI001145,O00447,P029,4,3811.62,0.1
OI001146,O00447,P045,3,5481.6,0.15
OI001147,O00448,P021,4,5344.27,0.3
OI001148,O00449,P074,2,7323.07,0.0
OI001149,O00449,P032,1,6623.25,0.15
OI001150,O00450,P078,3,5006.54,0.2
OI001151,O00450,P072,3,3098.66,0.3
OI001152,O00451,P058,1,4600.81,0.1
OI001153,O00452,P063,3,4500.08,0.05
OI001154,O00452,P048,1,4310.39,0.1
OI001155,O00453,P016,4,3833.17,0.1
OI001156,O00453,P077,3,1850.78,0.2
OI001157,O00453,P031,2,4921.58,0.1
OI001158,O00454,P002,4,3793.81,0.05
OI001159,O00454,P012,1,3994.33,0.05
OI001160,O00455,P018,4,3329.63,0.3
OI001161,O00455,P009,2,4981.98,0.0
OI001162,O00455,P017,1,5112.9,0.05
OI001163,O00456,P025,2,3270.83,0.15
OI001164,O00456,P042,3,5125.64,0.0
OI001165,O00457,P052,3,5599.03,0.2
OI001166,O00457,P054,2,5704.38,0.15
OI001167,O00458,P010,1,7442.3,0.05
OI001168,O00458,P035,2,4806.84,0.15
OI001169,O00459,P071,4,3503.29,0.0
OI001170,O00459,P003,4,6285.84,0.15
OI001171,O00459,P058,2,4600.81,0.1
OI001172,O00459,P026,1,5470.33,0.2
OI001173,O00460,P058,3,4600.81,0.05
OI001174,O00460,P074,4,7323.07,0.15
OI001175,O00460,P077,2,1850.78,0.15
OI001176,O00461,P038,4,2828.73,0.0
OI001177,O00461,P050,4,2647.44,0.05
OI001178,O00462,P013,1,1662.63,0.0
OI001179,O00463,P072,2,3098.66,0.1
OI001180,O00463,P070,4,4988.16,0.15
OI001181,O00463,P046,3,6490.81,0.2
OI001182,O00463,P002,4,3793.81,0.05
OI001183,O00464,P039,3,3602.12,0.2
OI001184,O00465,P059,4,4842.61,0.3
OI001185,O00465,P067,3,3139.17,0.1
OI001186,O00466,P060,3,1760.75,0.15
OI001187,O00466,P019,2,3112.57,0.2
OI001188,O00467,P060,4,1760.75,0.3
OI001189,O00468,P027,3,5678.95,0.2
OI001190,O00468,P008,1,5224.68,0.2
OI001191,O00468,P052,3,5599.03,0.1
OI001192,O00468,P004,2,3768.92,0.15
OI001193,O00469,P014,3,5526.86,0.3
OI001194,O00469,P027,1,5678.95,0.05
OI001195,O00469,P018,1,3329.63,0.3
OI001196,O00470,P019,2,3112.57,0.2
OI001197,O00470,P033,3,2579.49,0.15
OI001198,O00470,P058,1,4600.81,0.2
OI001199,O00471,P073,4,6594.36,0.15
OI001200,O00472,P022,4,5959.11,0.1
OI001201,O00472,P070,3,4988.16,0.15
OI001202,O00472,P006,2,4253.34,0.15
OI001203,O00473,P030,4,6724.47,0.2
OI001204,O00473,P061,4,5698.31,0.3
OI001205,O00473,P069,4,5592.45,0.15
OI001206,O00473,P062,3,1993.86,0.3
OI001207,O00474,P010,2,7442.3,0.2
OI001208,O00474,P071,1,3503.29,0.1
OI001209,O00475,P023,1,6282.87,0.1
OI001210,O00475,P078,1,5006.54,0.3
OI001211,O00476,P027,4,5678.95,0.15
OI001212,O00476,P029,2,3811.62,0.1
OI001213,O00477,P046,4,6490.81,0.05
