order_id,customer_id,order_date,order_status
O02149,C0382,2025-10-15 00:00:00,Delivered
O02150,C0177,2025-07-02 00:00:00,Delivered
O02151,C0074,2026-01-11 00:00:00,Delivered
O02152,C0144,2025-05-22 00:00:00,Delivered
O02153,C0138,2025-09-22 00:00:00,Cancelled
O02154,C0088,2026-01-12 00:00:00,Delivered
O02155,C0051,2025-02-08 00:00:00,Pending
O02156,C0383,2026-04-24 00:00:00,Delivered
O02157,C0413,2026-03-12 00:00:00,Cancelled
O02158,C0249,2025-02-04 00:00:00,Cancelled
O02159,C0308,2025-02-09 00:00:00,Pending
O02160,C0460,2026-06-01 00:00:00,Delivered
O02161,C0422,2025-06-22 00:00:00,Cancelled
O02162,C0017,2026-06-08 00:00:00,Delivered
O02163,C0477,2025-10-31 00:00:00,Delivered
O02164,C0034,2025-07-28 00:00:00,Delivered
O02165,C0014,2025-06-16 00:00:00,Pending
O02166,C0202,2026-02-05 00:00:00,Cancelled
O02167,C0373,2025-03-08 00:00:00,Pending
O02168,C0041,2025-09-02 00:00:00,Pending
O02169,C0147,2025-07-30 00:00:00,Delivered
O02170,C0132,2025-04-04 00:00:00,Cancelled
O02171,C0199,2025-08-03 00:00:00,Delivered
O02172,C0494,2025-11-18 00:00:00,Delivered
O02173,C0166,2026-02-16 00:00:00,Delivered
O02174,C0105,2025-02-22 00:00:00,Cancelled
O02175,C0062,2026-06-15 00:00:00,Pending
O02176,C0100,2026-06-19 00:00:00,Cancelled
O02177,C0067,2026-02-25 00:00:00,Pending
O02178,C0287,2026-07-16 00:00:00,Delivered
O02179,C0211,2025-09-18 00:00:00,Pending
O02180,C0249,2026-05-15 00:00:00,Delivered
O02181,C0417,2026-03-19 00:00:00,Cancelled
O02182,C0291,2025-12-09 00:00:00,Cancelled
O02183,C0078,2025-04-20 00:00:00,Cancelled
O02184,C0189,2025-12-06 00:00:00,Delivered
O02185,C0157,2026-07-03 00:00:00,Cancelled
O02186,C0414,2026-08-22 00:00:00,Cancelled
O02187,C0154,2025-09-30 00:00:00,Pending
O02188,C0070,2025-05-31 00:00:00,Delivered
O02189,C0369,2026-03-31 00:00:00,Delivered
O02190,C0215,2025-02-16 00:00:00,Delivered
O02191,C0048,2025-04-02 00:00:00,Delivered
O02192,C0345,2025-12-08 00:00:00,Delivered
O02193,C0106,2026-08-26 00:00:00,Delivered
O02194,C0435,2025-07-19 00:00:00,Cancelled
O02195,C0417,2025-09-27 00:00:00,Delivered
O02196,C0185,2025-07-15 00:00:00,Pending
O02197,C0278,2025-09-25 00:00:00,Cancelled
O02198,C0284,2025-01-05 00:00:00,Delivered
O02199,C0327,2025-12-28 00:00:00,Delivered
O02200,C0035,2025-12-29 00:00:00,Delivered
